2026-05-14 09:28:05.149 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:37.230 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:38.249 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:38.674 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:38.675 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:39.270 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:40.295 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:41.327 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:41.729 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:41.731 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:42.345 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:43.378 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:44.400 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:44.747 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:44.748 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:45.416 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:46.447 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:47.454 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:47.751 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:47.760 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:48.479 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:49.508 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:50.526 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:50.797 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:50.797 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:51.538 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:52.558 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:53.564 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:53.847 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:53.850 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:54.595 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:55.626 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:56.651 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:56.885 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:56.886 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:57.671 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:58.669 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:59.693 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:24:59.933 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:24:59.934 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:00.711 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:01.733 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:02.763 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:02.953 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:02.954 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:03.787 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:04.802 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:05.826 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:05.990 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:05.991 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:06.846 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:07.880 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:08.898 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:08.997 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:08.997 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:09.909 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:10.925 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:11.946 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:12.034 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:12.035 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:12.961 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:13.981 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:14.988 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:15.075 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:15.077 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:16.008 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:17.021 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:18.047 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:18.111 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:18.112 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:19.068 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:20.096 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:21.134 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:21.156 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:21.158 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:22.153 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:23.151 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:24.171 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:24.180 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:24.181 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:25.202 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:26.215 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:27.204 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:27.206 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:27.235 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:28.244 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:29.252 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:30.246 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:30.249 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:30.275 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:31.294 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:32.322 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:33.304 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:33.304 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:33.314 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:34.329 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:35.353 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:36.341 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:36.342 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:36.357 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:37.359 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:38.389 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:39.365 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:39.366 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:39.417 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:40.436 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:41.438 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:42.403 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:42.405 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:42.457 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:43.476 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:44.500 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:45.455 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:45.456 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:45.517 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:46.527 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:47.539 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:48.480 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:48.481 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:48.555 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:49.572 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:50.585 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:51.519 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:51.520 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:51.610 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:52.632 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:53.665 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:54.571 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:54.573 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:54.705 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:55.743 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:56.764 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:57.589 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:57.590 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:25:57.775 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:58.791 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:25:59.803 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:00.617 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:00.618 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:00.805 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:01.822 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:02.841 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:03.635 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:03.635 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:03.848 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:04.875 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:05.895 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:06.669 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:06.670 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:06.923 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:07.947 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:08.974 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:09.711 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:09.712 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:09.996 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:11.008 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:12.037 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:12.747 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:12.748 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:13.051 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:14.065 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:15.078 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:15.755 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:15.767 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:16.086 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:17.112 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:18.126 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:18.790 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:18.792 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:19.153 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:20.182 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:21.198 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:21.824 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:21.825 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:22.205 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:23.234 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:24.258 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:24.827 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:24.837 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:25.275 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:26.292 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:27.295 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:27.859 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:27.861 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:28.329 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:29.359 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:30.391 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:30.907 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:30.908 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:31.417 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:32.450 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:33.469 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:33.941 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:33.942 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:34.481 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:35.511 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:36.524 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:36.975 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:36.976 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:37.543 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:38.548 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:39.573 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:40.002 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:40.003 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:40.581 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:41.605 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:42.613 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:43.044 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:43.045 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:43.620 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:44.633 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:45.646 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:46.058 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:46.073 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:46.654 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:47.663 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:48.685 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:49.091 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:49.092 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:49.693 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:50.710 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:51.729 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:52.109 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:52.119 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:52.739 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:53.759 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:54.794 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:55.155 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:55.156 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:55.815 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:56.833 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:57.848 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:58.179 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:58.179 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:26:58.861 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:26:59.874 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:00.878 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:01.189 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:01.190 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:01.894 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:02.916 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:03.922 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:04.222 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:04.224 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:04.954 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:05.979 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:06.996 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:07.239 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:07.239 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:08.009 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:09.021 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:10.038 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:10.276 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:10.278 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:11.052 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:12.065 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:13.088 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:13.330 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:13.331 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:14.094 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:15.089 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:16.099 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:16.377 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:16.380 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:17.120 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:18.128 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:19.138 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:19.405 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:19.406 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:20.135 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:21.158 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:22.176 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:22.407 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:22.408 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:23.188 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:24.208 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:25.219 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:25.451 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:25.452 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:27:26.215 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:27:27.226 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
