2026-06-03 19:34:12.396 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:07.074 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:07.622 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:08.073 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:08.075 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:08.076 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:08.084 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:08.643 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:09.109 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:09.678 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:10.129 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:10.706 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:11.143 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:11.144 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:11.146 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:11.161 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:11.730 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:12.178 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:12.755 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:13.200 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:13.781 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:14.202 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:14.204 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:14.205 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:14.216 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:14.791 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:15.241 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:15.819 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:16.273 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:16.848 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:17.237 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:17.239 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:17.239 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:17.287 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:17.878 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:18.314 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:18.904 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:19.352 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:19.922 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:20.271 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:20.293 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:20.293 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:20.384 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:20.943 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:21.418 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:21.973 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:22.438 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:23.006 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:23.319 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:23.319 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:23.320 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:23.447 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:24.026 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:24.474 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:25.049 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:25.498 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:26.080 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:26.380 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:26.381 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:26.382 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:26.519 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:27.089 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:27.552 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:28.112 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:28.578 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:29.147 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:29.443 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:29.444 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:29.445 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:29.615 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:30.175 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:30.651 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:31.204 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:31.668 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:32.238 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:32.499 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:32.500 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:32.500 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:32.689 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:33.275 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:33.725 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:34.292 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:34.757 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:35.315 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:35.538 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:35.539 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:35.539 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:35.777 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:36.351 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:36.787 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:37.385 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:37.810 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:38.412 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:38.595 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:38.596 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:38.597 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:38.814 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:39.456 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:39.831 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:40.496 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:40.871 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:41.504 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:41.639 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:41.640 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:41.642 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:41.891 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:42.531 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:42.904 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:43.552 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:43.923 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:44.581 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:44.682 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:44.683 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:44.688 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:44.938 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:45.617 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:45.959 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:46.642 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:46.996 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:47.677 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:47.717 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:47.718 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:47.720 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:48.019 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:48.718 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:49.059 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:49.740 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:50.077 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:50.748 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:50.749 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:50.761 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:50.762 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:51.101 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:51.785 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:52.128 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:52.813 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:53.169 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:53.803 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:53.803 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:53.805 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:53.815 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:54.184 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:54.817 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:55.204 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:55.849 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:56.217 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:56.862 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:56.863 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:56.864 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:56.874 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:57.227 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:57.903 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:58.260 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:58.925 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:59.296 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:24:59.883 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:59.902 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:59.903 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:24:59.942 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:00.317 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:00.944 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:01.331 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:01.974 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:02.360 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:02.952 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:02.953 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:02.954 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:02.992 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:03.389 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:04.009 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:04.412 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:05.029 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:05.437 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:05.987 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:05.987 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:05.988 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:06.030 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:06.455 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:07.046 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:07.482 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:08.069 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:08.505 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:09.016 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:09.017 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:09.030 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:09.104 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:09.539 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:10.142 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:10.573 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:11.165 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:11.601 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:12.057 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:12.071 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:12.072 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:12.189 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:12.621 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:13.222 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:13.639 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:14.244 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:14.647 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:15.125 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:15.127 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:15.128 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:15.273 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:15.661 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:16.294 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:16.686 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:17.324 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:17.698 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:18.161 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:18.162 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:18.163 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:18.349 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:18.725 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:19.381 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:19.751 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:20.408 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:20.762 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:21.223 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:21.224 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:21.225 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:21.441 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:21.776 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:22.477 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:22.802 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:23.497 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:23.831 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:24.285 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:24.286 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:24.287 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:24.521 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:24.862 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:25.541 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:25.901 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:26.567 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:26.926 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:27.306 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:27.307 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:27.308 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:27.587 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:27.948 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:28.616 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:28.962 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:29.650 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:29.990 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:30.354 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:30.355 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:30.356 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:30.674 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:31.027 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:31.711 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:32.036 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:32.735 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:33.067 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:33.402 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:33.403 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:33.410 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:33.765 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:34.102 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:34.787 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:35.127 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:35.812 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:36.155 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:36.443 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:36.444 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:36.446 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:36.830 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:37.170 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:37.838 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:38.196 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:38.861 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:39.234 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:39.519 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:39.520 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:39.520 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:39.870 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:40.245 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:40.880 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:41.269 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:41.913 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:42.302 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 20:25:42.559 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:42.560 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:42.561 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 20:25:42.942 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
