2026-05-29 10:48:37.199 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:27.014 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:27.285 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:28.038 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:28.322 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:29.053 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:29.352 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:29.851 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:29.925 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:29.926 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:30.075 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:30.369 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:31.102 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:31.387 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:32.137 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:32.399 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:32.882 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:32.943 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:32.943 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:33.160 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:33.426 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:34.187 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:34.450 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:35.212 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:35.476 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:35.919 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:35.964 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:35.966 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:36.234 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:36.500 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:37.265 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:37.514 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:38.274 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:38.524 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:38.950 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:38.972 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:38.973 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:39.310 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:39.550 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:40.321 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:40.584 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:41.327 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:41.602 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:41.985 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:41.987 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:41.988 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:42.348 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:42.631 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:43.379 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:43.658 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:44.406 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:44.688 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:45.020 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:45.021 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:45.023 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:45.425 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:45.718 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:46.457 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:46.759 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:47.483 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:47.793 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:48.063 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:48.064 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:48.065 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:48.490 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:48.809 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:49.488 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:49.815 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:50.503 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:50.825 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:51.103 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:51.105 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:51.113 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:51.530 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:51.858 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:52.546 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:52.869 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:53.550 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:53.896 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:54.145 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:54.146 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:54.148 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:54.560 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:54.918 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:55.589 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:55.939 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:56.613 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:56.938 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:57.200 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:57.202 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:57.203 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:51:57.636 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:57.956 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:58.656 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:58.991 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:51:59.692 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:00.011 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:00.221 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:00.221 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:00.222 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:00.727 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:01.038 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:01.746 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:02.056 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:02.771 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:03.071 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:03.251 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:03.253 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:03.253 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:03.791 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:04.097 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:04.810 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:05.133 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:05.823 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:06.150 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:06.259 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:06.266 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:06.267 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:06.840 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:07.183 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:07.855 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:08.199 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:08.862 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:09.206 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:09.315 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:09.317 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:09.318 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:09.884 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:10.219 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:10.901 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:11.221 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:11.922 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:12.245 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:12.346 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:12.346 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:12.346 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:12.968 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:13.266 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:13.974 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:14.270 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:14.986 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:15.304 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:15.397 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:15.397 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:15.398 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:16.010 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:16.336 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:17.031 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:17.367 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:18.050 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:18.393 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:18.456 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:18.457 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:18.457 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:19.053 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:19.391 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:20.078 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:20.404 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:21.095 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:21.423 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:21.485 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:21.485 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:21.486 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:22.107 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:22.439 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:23.124 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:23.462 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:24.147 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:24.481 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:24.513 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:24.513 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:24.514 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:25.176 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:25.506 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:26.194 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:26.518 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:27.219 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:27.548 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:27.579 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:27.580 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:27.581 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:28.226 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:28.571 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:29.245 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:29.582 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:30.277 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:30.591 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:30.625 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:30.626 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:30.627 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:31.297 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:31.594 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:32.312 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:32.611 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:33.317 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:33.643 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:33.668 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:33.670 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:33.676 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:34.347 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:34.665 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:35.383 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:35.675 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:36.403 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:36.683 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:36.691 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:36.702 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:36.703 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:37.432 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:37.716 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:38.463 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:38.721 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:39.487 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:39.737 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:39.756 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:39.758 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:39.759 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:40.510 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:40.763 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:41.537 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:41.783 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:42.563 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:42.798 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:42.823 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:42.824 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:42.826 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:43.588 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:43.835 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:44.606 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:44.876 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:45.633 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:45.864 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:45.867 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:45.869 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:45.914 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:46.665 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:46.935 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:47.695 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:47.959 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:48.719 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:48.908 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:48.909 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:48.909 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:48.967 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:49.733 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:49.977 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:50.759 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:50.985 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:51.775 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:51.934 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:51.935 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:51.936 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:52.015 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:52.803 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:53.035 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:53.832 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:54.059 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:54.867 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:54.963 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:54.964 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:54.965 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:55.082 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:55.893 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:56.095 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:56.908 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:57.106 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:57.939 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:58.022 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:58.023 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:58.024 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:52:58.119 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:58.962 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:59.145 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:52:59.991 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:00.146 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:01.006 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:01.056 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:53:01.057 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:53:01.057 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:53:01.164 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:02.009 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:02.182 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:03.030 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:03.202 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:04.041 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:53:04.089 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
