2026-06-14 23:38:38.207 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:34.333 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:35.332 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:36.355 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:36.834 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:28:37.370 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:38.383 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:39.381 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:39.858 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:28:40.416 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:41.425 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:42.445 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:42.886 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:28:43.461 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:44.465 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:45.478 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:45.897 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:28:46.493 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:47.505 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:48.501 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:48.926 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:28:49.508 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:50.531 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:51.555 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:51.941 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:28:52.561 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:53.579 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:54.606 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:54.959 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:28:55.621 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:56.637 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:57.668 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:57.965 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:28:58.695 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:28:59.724 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:00.751 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:00.985 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:01.765 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:02.785 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:03.805 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:04.018 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:04.805 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:05.831 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:06.851 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:07.033 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:07.869 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:08.899 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:09.933 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:10.053 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:10.950 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:11.982 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:13.005 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:13.068 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:14.019 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:15.031 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:16.054 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:16.088 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:17.075 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:18.109 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:19.119 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:19.136 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:20.159 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:21.173 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:22.145 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:22.181 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:23.199 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:24.220 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:25.169 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:25.230 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:26.249 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:27.266 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:28.197 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:28.277 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:29.306 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:30.325 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:31.220 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:31.344 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:32.365 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:33.367 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:34.241 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:34.374 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:35.384 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:36.407 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:37.253 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:37.420 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:38.435 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:39.444 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:40.269 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:40.475 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:41.482 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:42.497 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:43.285 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:43.492 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:44.499 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:45.524 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:46.305 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:46.536 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:47.558 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:48.575 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:49.336 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:49.600 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:50.633 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:51.639 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:52.365 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:52.656 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:53.680 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:54.691 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:55.389 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:55.710 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:56.734 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:57.758 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:58.420 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:29:58.773 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:29:59.808 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:00.828 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:01.423 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:01.852 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:02.870 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:03.881 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:04.442 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:04.897 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:05.928 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:06.936 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:07.465 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:07.940 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:08.957 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:09.964 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:10.486 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:10.990 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:12.027 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:13.034 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:13.511 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:14.046 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:15.064 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:16.080 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:16.522 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:17.100 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:18.111 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:19.117 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:19.532 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:20.137 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:21.150 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:22.169 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:22.556 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:23.164 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:24.193 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:25.218 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:25.568 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:26.226 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:27.240 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:28.262 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:28.580 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:29.266 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:30.276 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:31.294 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:31.606 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:32.299 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:33.315 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:34.339 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:34.624 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:35.346 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:36.370 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:37.389 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:37.651 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:38.404 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:39.432 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:40.448 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:40.679 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:41.459 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:42.480 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:43.508 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:43.701 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:44.524 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:45.555 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:46.572 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:46.728 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:47.607 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:48.623 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:49.653 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:49.753 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:50.658 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:51.676 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:52.689 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:52.773 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:53.711 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:54.742 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:55.767 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:55.794 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:56.791 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:57.806 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:58.819 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:30:58.839 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:30:59.854 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:00.863 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:01.830 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:01.887 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:02.894 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:03.907 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:04.853 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:04.930 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:05.939 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:06.960 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:07.879 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:07.978 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:09.003 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:10.026 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:10.900 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:11.037 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:12.044 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:13.069 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:13.916 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:14.073 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:15.082 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:16.102 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:16.947 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:17.134 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:18.140 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:19.168 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:19.973 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:20.200 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:21.207 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:22.205 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:23.000 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:23.214 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:24.228 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:25.239 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:26.024 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:26.279 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:27.282 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:28.309 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:29.053 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:29.306 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:30.331 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:31.343 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:32.063 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:32.349 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:33.377 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:34.391 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:35.081 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:35.421 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:36.440 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:37.453 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:38.111 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:38.467 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:39.478 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:40.503 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:41.133 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:41.516 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:42.534 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:43.552 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:44.143 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:44.567 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:45.567 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:46.585 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:47.164 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:47.599 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:48.620 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:49.633 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:50.180 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:50.662 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:51.685 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:52.695 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:53.198 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:53.711 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:54.721 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:55.738 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:56.212 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:56.755 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:57.761 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:58.779 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:31:59.231 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:31:59.792 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:00.798 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:01.827 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:02.252 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:32:02.846 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:03.852 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:04.893 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:05.280 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:32:05.912 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:06.908 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:07.926 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:08.307 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:32:08.946 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:09.947 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:10.957 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:11.321 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 07:32:11.995 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:13.003 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:14.029 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 07:32:14.341 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
