2026-06-04 23:45:33.695 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:25.703 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:26.716 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:27.628 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:27.629 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:27.744 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:28.781 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:29.801 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:30.664 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:30.665 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:30.808 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:31.831 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:32.840 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:33.681 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:33.691 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:33.867 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:34.893 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:35.916 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:36.727 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:36.729 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:36.943 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:37.979 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:39.006 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:39.771 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:39.773 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:40.044 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:41.071 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:42.100 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:42.813 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:42.814 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:43.139 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:44.174 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:45.197 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:45.857 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:45.859 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:46.216 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:47.228 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:48.253 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:48.906 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:48.907 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:49.276 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:50.294 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:51.307 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:51.951 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:51.953 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:52.335 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:53.369 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:54.405 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:55.003 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:55.006 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:55.433 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:56.457 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:57.474 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:58.046 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:58.048 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:48:58.504 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:48:59.528 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:00.565 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:01.101 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:01.103 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:01.580 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:02.591 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:03.625 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:04.153 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:04.156 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:04.643 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:05.665 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:06.705 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:07.181 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:07.182 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:07.725 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:08.743 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:09.781 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:10.230 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:10.231 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:10.803 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:11.837 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:12.871 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:13.286 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:13.288 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:13.900 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:14.925 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:15.945 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:16.321 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:16.322 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:16.966 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:17.995 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:19.019 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:19.353 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:19.353 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:20.047 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:21.055 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:22.077 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:22.373 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:22.385 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:23.101 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:24.125 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:25.147 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:25.414 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:25.415 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:26.170 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:27.204 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:28.228 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:28.446 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:28.448 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:29.256 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:30.291 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:31.322 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:31.469 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:31.470 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:32.346 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:33.363 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:34.375 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:34.503 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:34.505 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:35.412 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:36.450 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:37.483 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:37.525 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:37.527 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:38.508 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:39.542 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:40.564 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:40.565 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:40.577 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:41.603 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:42.628 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:43.592 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:43.593 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:43.647 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:44.673 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:45.684 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:46.622 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:46.623 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:46.707 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:47.724 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:48.732 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:49.670 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:49.673 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:49.761 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:50.799 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:51.817 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:52.704 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:52.706 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:52.839 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:53.870 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:54.895 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:55.759 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:55.762 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:55.920 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:56.944 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:57.956 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:49:58.815 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:58.817 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:49:58.979 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:00.011 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:01.052 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:01.861 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:01.861 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:02.093 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:03.117 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:04.150 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:04.905 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:04.907 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:05.177 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:06.187 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:07.196 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:07.948 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:07.949 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:08.229 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:09.267 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:10.289 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:10.985 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:10.986 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:11.326 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:12.350 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:13.390 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:14.032 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:14.034 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:14.412 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:15.446 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:16.475 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:17.084 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:17.086 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:17.497 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:18.523 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:19.557 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:20.132 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:20.132 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:20.599 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:21.633 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:22.659 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:23.158 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:23.159 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:23.681 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:24.710 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:25.749 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:26.195 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:26.196 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:26.775 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:27.812 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:28.835 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:29.223 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:29.224 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:29.867 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:30.900 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:31.927 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:32.262 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:32.265 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:32.933 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:33.959 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:34.990 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:35.310 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:35.311 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:36.003 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:37.005 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:38.031 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:38.337 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:38.338 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:39.048 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:40.067 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:41.077 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:41.373 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:41.374 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:42.100 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:43.125 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:44.147 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:44.421 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:44.424 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:45.191 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:46.212 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:47.248 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:47.466 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:47.468 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:48.276 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:49.300 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:50.306 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:50.510 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:50.512 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:51.331 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:52.346 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:53.359 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:53.554 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:53.555 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:54.380 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:55.412 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:56.451 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:56.556 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:56.587 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:57.471 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:58.497 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:59.538 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:50:59.581 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:50:59.586 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:00.562 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:01.599 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:02.607 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:02.622 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:02.625 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:03.651 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:04.689 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:05.639 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:05.641 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:05.706 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:06.729 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:07.768 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:08.693 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:08.696 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:08.781 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:09.796 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:10.801 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:11.732 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:11.733 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:11.824 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:12.863 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:13.885 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:14.763 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:14.764 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 06:51:14.905 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:15.931 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 06:51:16.952 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
